"sample_id","Endfoot_Organization","Homeostatic_Astrocytes","Reactive_Astrocytes","BBB_Specialization","Endothelial_Angiogenesis","Basement_Membrane","ECM_Remodeling","Neuroinflammation"
"CGGA_1420",0.236662124563927,-0.125429572273018,-0.340934442972299,0.475337514649057,-0.378289593194244,-0.498707886699401,-0.420325638447807,-0.449602491443845
"CGGA_1421",-0.400255361126504,-0.35945098404834,-0.284674773984952,-0.350292853986428,-0.476008804148828,-0.510255039478611,-0.448064029460405,-0.240957189255046
"CGGA_1422",-1.02966519332362,-0.909650576543689,-0.659411165823388,-0.933173647858266,-0.765553363474057,-0.438860435698451,-0.315235799990388,-0.641447321654426
"CGGA_1424",-0.99375833043784,-0.852242957526338,-0.671085822434436,-1.06221504257973,-0.814135578486324,-0.726356041031049,-0.141094859527398,-0.700373614042642
"CGGA_1425",-0.286120502236707,0.267323531171784,-0.0861765437805559,-0.127764093949752,-0.0562651664092523,0.564220041723266,0.228560623482716,-0.59087845165493
"CGGA_1426",-0.35569625028042,-0.438692483878102,0.556157246038156,-0.281976149809665,0.435989635188368,0.454067547369435,0.228864595150505,-0.0661728106325748
"CGGA_1427",0.75371390139473,-0.0726043992829173,0.439454089424076,-0.172573097313108,-0.681580671641995,-0.459272355789498,-0.382396508551093,-0.150408837141633
"CGGA_1429",-0.246092327203349,-0.046933351191809,-0.418901939213439,-0.069699763641983,0.952335935822765,-0.00285129902341649,0.030860259092598,-0.458778765355554
"CGGA_1430",-0.660354761718719,-0.590156738121328,-0.442059586137886,0.183725590596328,-0.0106896164032368,0.54390355472894,-0.00558855361619941,-0.686235438819455
"CGGA_1431",0.0658615916375677,-0.0267384590699707,-0.0735031696367517,-0.127404345049041,-0.550309300819163,-0.30451678152023,-0.338109199871631,-0.0818682961592075
"CGGA_1433",1.05423413319821,0.637563731173909,0.713791241447586,0.287934066311618,0.530741975092729,0.768710740334444,0.354003024777648,0.623141476378465
